customer_id,name,email,country,registration_date,order_id,product_id,order_date,quantity,price,product_name,category,stock,review_id,rating,review_date
1483,Samuel Ford,fespinoza@martinez.com,Barbados,2024-06-11,2381,424,2024-09-24,2,1238.66,Have Clothing,Furniture,85,,,
1483,Samuel Ford,fespinoza@martinez.com,Barbados,2024-06-11,2799,122,2024-10-25,7,225.15,Tell Accessories,Furniture,335,,,
1483,Samuel Ford,fespinoza@martinez.com,Barbados,2024-06-11,2845,290,2024-02-13,7,309.29,Blue Accessories,Electronics,499,,,
1483,Samuel Ford,fespinoza@martinez.com,Barbados,2024-06-11,3931,20,2024-09-02,6,863.17,Since Furniture,Books,462,,,
1483,Samuel Ford,fespinoza@martinez.com,Barbados,2024-06-11,6619,101,2024-06-03,1,1186.57,Read Books,Furniture,496,,,
1484,Ryan Smith,william96@yahoo.com,Solomon Islands,2022-04-28,3429,454,2024-07-29,5,1431.82,Myself Electronics,Accessories,438,,,
1484,Ryan Smith,william96@yahoo.com,Solomon Islands,2022-04-28,8636,78,2024-02-15,10,537.42,Capital Electronics,Electronics,134,,,
1485,Caitlin Love,robert63@cook.com,Palestinian Territory,2022-01-01,3271,442,2024-02-02,6,850.17,Phone Clothing,Furniture,82,,,
1485,Caitlin Love,robert63@cook.com,Palestinian Territory,2022-01-01,9153,476,2024-07-05,4,975.72,Ago Accessories,Electronics,241,,,
1485,Caitlin Love,robert63@cook.com,Palestinian Territory,2022-01-01,9379,56,2024-05-29,3,306.45,Interesting Furniture,Accessories,91,,,
1486,Suzanne Hobbs,steven87@smith-molina.com,Norway,2022-12-05,3731,365,2024-07-14,9,331.08,Wonder Accessories,Accessories,479,,,
1487,Justin Robertson,porterfrank@stephens.com,Grenada,2021-06-22,1304,201,2024-05-17,3,718.23,Identify Books,Accessories,142,,,
1487,Justin Robertson,porterfrank@stephens.com,Grenada,2021-06-22,3927,202,2024-01-19,10,451.48,Environmental Clothing,Furniture,190,,,
1487,Justin Robertson,porterfrank@stephens.com,Grenada,2021-06-22,4075,150,2024-02-21,5,784.46,Spend Electronics,Clothing,427,,,
1487,Justin Robertson,porterfrank@stephens.com,Grenada,2021-06-22,7574,450,2024-07-06,3,1156.11,Resource Accessories,Clothing,349,,,
1487,Justin Robertson,porterfrank@stephens.com,Grenada,2021-06-22,9261,472,2024-05-07,7,998.03,Mrs Electronics,Electronics,118,,,
1489,Donna Rivera,john19@mccall-black.com,Samoa,2021-12-23,7084,384,2024-03-17,9,253.62,Experience Clothing,Accessories,306,,,
1490,Holly Ward,gscott@gmail.com,Venezuela,2020-01-06,828,165,2024-03-29,4,917.1,Phone Clothing,Accessories,152,,,
1490,Holly Ward,gscott@gmail.com,Venezuela,2020-01-06,1755,29,2024-05-25,7,287.45,Pretty Clothing,Furniture,129,,,
1490,Holly Ward,gscott@gmail.com,Venezuela,2020-01-06,6417,313,2024-03-18,3,964.57,Three Books,Clothing,294,,,
1490,Holly Ward,gscott@gmail.com,Venezuela,2020-01-06,6530,10,2024-02-13,10,1063.62,Avoid Furniture,Books,235,,,
1490,Holly Ward,gscott@gmail.com,Venezuela,2020-01-06,8864,57,2024-05-05,6,1429.74,Prevent Books,Furniture,136,,,
1491,Kim Lewis,stephensolomon@hotmail.com,Equatorial Guinea,2022-05-24,2512,450,2024-04-19,6,987.86,Resource Accessories,Clothing,349,,,
1491,Kim Lewis,stephensolomon@hotmail.com,Equatorial Guinea,2022-05-24,3111,389,2024-01-09,6,1248.4,Policy Electronics,Electronics,104,,,
1492,Eric Michael,jessemccarthy@gmail.com,Jordan,2023-11-18,1799,221,2024-04-18,6,24.23,Since Books,Electronics,31,,,
1492,Eric Michael,jessemccarthy@gmail.com,Jordan,2023-11-18,2137,224,2024-10-09,3,1185.27,Inside Clothing,Electronics,307,,,
1493,Joseph Silva,hkline@gmail.com,Western Sahara,2020-08-28,3777,153,2024-05-10,2,1060.69,Professor Clothing,Books,104,,,
1493,Joseph Silva,hkline@gmail.com,Western Sahara,2020-08-28,8004,56,2024-10-03,9,566.91,Interesting Furniture,Accessories,91,,,
1494,Elizabeth Adams,robinsonhannah@orozco.com,Japan,2020-03-07,4284,304,2024-04-09,2,45.06,Body Clothing,Accessories,133,,,
1494,Elizabeth Adams,robinsonhannah@orozco.com,Japan,2020-03-07,6523,282,2024-04-23,6,759.64,Offer Accessories,Books,137,,,
1494,Elizabeth Adams,robinsonhannah@orozco.com,Japan,2020-03-07,6978,252,2024-06-23,2,519.83,One Books,Books,459,,,
1495,Lindsey White,nicholasfoster@anderson.com,Morocco,2024-01-21,5855,3,2024-01-25,1,1170.4,Who Accessories,Furniture,403,,,
1495,Lindsey White,nicholasfoster@anderson.com,Morocco,2024-01-21,6895,20,2024-10-21,6,615.44,Since Furniture,Books,462,,,
1496,Barbara Moran,thomas61@hanson.com,Japan,2022-01-19,1194,58,2024-10-25,9,217.09,Start Electronics,Books,466,,,
1496,Barbara Moran,thomas61@hanson.com,Japan,2022-01-19,2064,91,2024-08-14,10,828.09,Card Books,Books,306,,,
1496,Barbara Moran,thomas61@hanson.com,Japan,2022-01-19,2267,437,2024-02-02,4,340.58,Stock Clothing,Accessories,78,,,
1496,Barbara Moran,thomas61@hanson.com,Japan,2022-01-19,2877,92,2024-04-19,3,136.17,Wonder Clothing,Furniture,403,,,
1496,Barbara Moran,thomas61@hanson.com,Japan,2022-01-19,3457,104,2024-09-22,7,817.39,Nothing Books,Books,300,,,
1496,Barbara Moran,thomas61@hanson.com,Japan,2022-01-19,5653,473,2024-03-23,1,1268.56,Talk Accessories,Books,289,,,
1496,Barbara Moran,thomas61@hanson.com,Japan,2022-01-19,5991,289,2024-01-03,5,1251.39,Person Furniture,Accessories,492,,,
1496,Barbara Moran,thomas61@hanson.com,Japan,2022-01-19,8827,279,2024-03-27,9,879.08,Prove Furniture,Furniture,55,,,
1496,Barbara Moran,thomas61@hanson.com,Japan,2022-01-19,8842,464,2024-06-30,1,307.68,Add Furniture,Clothing,463,,,
1497,Sarah Reed,galvarez@harrell.com,Trinidad and Tobago,2021-11-25,433,42,2024-04-23,5,1246.88,Trip Clothing,Furniture,297,,,
1497,Sarah Reed,galvarez@harrell.com,Trinidad and Tobago,2021-11-25,5563,344,2024-03-01,10,678.08,Part Books,Books,222,,,
1497,Sarah Reed,galvarez@harrell.com,Trinidad and Tobago,2021-11-25,7184,254,2024-08-21,2,592.87,Movement Books,Furniture,56,,,
1497,Sarah Reed,galvarez@harrell.com,Trinidad and Tobago,2021-11-25,8895,171,2024-03-24,6,1119.44,Sea Accessories,Electronics,162,,,
1498,Kelly Smith,sellersjuan@wyatt.biz,Chad,2020-07-16,472,343,2024-09-26,1,511.76,Do Electronics,Electronics,163,,,
1498,Kelly Smith,sellersjuan@wyatt.biz,Chad,2020-07-16,546,105,2024-09-21,8,104.79,Help Books,Accessories,338,,,
1498,Kelly Smith,sellersjuan@wyatt.biz,Chad,2020-07-16,1024,169,2024-02-15,2,729.97,Hundred Electronics,Furniture,305,,,
1498,Kelly Smith,sellersjuan@wyatt.biz,Chad,2020-07-16,2839,180,2024-06-04,7,1427.72,Sense Accessories,Electronics,359,,,
1498,Kelly Smith,sellersjuan@wyatt.biz,Chad,2020-07-16,9761,448,2024-07-02,10,740.95,Reduce Books,Books,31,,,
1499,Tracey Williams,eking@gmail.com,Madagascar,2023-08-27,1713,370,2024-03-30,5,585.51,Million Clothing,Books,96,,,
1499,Tracey Williams,eking@gmail.com,Madagascar,2023-08-27,2961,462,2024-06-28,9,786.67,Which Books,Furniture,270,,,
1499,Tracey Williams,eking@gmail.com,Madagascar,2023-08-27,2964,157,2024-03-20,2,920.17,Community Books,Accessories,172,,,
1500,Nichole Gonzales,jorge87@yahoo.com,Turks and Caicos Islands,2022-10-09,2814,440,2024-08-21,4,489.42,Statement Books,Electronics,491,,,
1500,Nichole Gonzales,jorge87@yahoo.com,Turks and Caicos Islands,2022-10-09,5677,101,2024-06-30,8,555.93,Read Books,Furniture,496,,,
1500,Nichole Gonzales,jorge87@yahoo.com,Turks and Caicos Islands,2022-10-09,6712,443,2024-06-12,6,939.97,Card Furniture,Electronics,376,,,
1500,Nichole Gonzales,jorge87@yahoo.com,Turks and Caicos Islands,2022-10-09,9282,215,2024-02-16,9,1184.33,Management Electronics,Accessories,135,,,
1501,Jamie Dunn,ilewis@hotmail.com,Bhutan,2024-06-23,7213,438,2024-05-17,9,175.39,Economic Electronics,Accessories,186,,,
1502,Michael Wright,jeremy58@hotmail.com,Slovenia,2021-08-08,485,450,2024-05-17,7,22.71,Resource Accessories,Clothing,349,,,
1502,Michael Wright,jeremy58@hotmail.com,Slovenia,2021-08-08,1951,352,2024-08-06,6,1231.72,Country Books,Clothing,471,,,
1502,Michael Wright,jeremy58@hotmail.com,Slovenia,2021-08-08,4404,35,2024-07-18,2,648.98,Hotel Accessories,Books,78,,,
1502,Michael Wright,jeremy58@hotmail.com,Slovenia,2021-08-08,9932,442,2024-04-26,4,198.66,Phone Clothing,Furniture,82,,,
1503,Alicia Ford,whiterichard@lynch.com,Martinique,2021-06-17,3594,111,2024-10-19,10,439.43,Quality Furniture,Furniture,264,,,
1503,Alicia Ford,whiterichard@lynch.com,Martinique,2021-06-17,4087,377,2024-04-01,5,1435.57,North Accessories,Electronics,184,,,
1504,William Frank,diazrobert@khan.net,Israel,2022-02-22,587,316,2024-08-27,8,873.47,Structure Clothing,Furniture,490,,,
1504,William Frank,diazrobert@khan.net,Israel,2022-02-22,2543,31,2024-04-17,7,390.06,Game Accessories,Accessories,100,,,
1504,William Frank,diazrobert@khan.net,Israel,2022-02-22,2942,104,2024-08-24,10,733.71,Nothing Books,Books,300,,,
1504,William Frank,diazrobert@khan.net,Israel,2022-02-22,3866,301,2024-01-22,5,1027.03,Pay Clothing,Furniture,21,,,
1504,William Frank,diazrobert@khan.net,Israel,2022-02-22,7381,202,2024-08-01,10,1266.18,Environmental Clothing,Furniture,190,,,
1504,William Frank,diazrobert@khan.net,Israel,2022-02-22,9534,336,2024-05-13,2,1125.66,Far Furniture,Electronics,57,,,
1504,William Frank,diazrobert@khan.net,Israel,2022-02-22,9589,76,2024-03-07,6,1021.5,Chair Electronics,Furniture,289,,,
1505,Tyler Mills,susanwalker@gmail.com,Korea,2021-09-22,210,416,2024-01-15,9,1314.93,Less Accessories,Books,222,,,
1505,Tyler Mills,susanwalker@gmail.com,Korea,2021-09-22,1056,277,2024-08-04,3,1441.72,Any Books,Books,254,,,
1505,Tyler Mills,susanwalker@gmail.com,Korea,2021-09-22,2821,425,2024-04-30,2,191.15,First Clothing,Clothing,277,,,
1505,Tyler Mills,susanwalker@gmail.com,Korea,2021-09-22,4841,148,2024-01-08,5,1441.21,Generation Accessories,Books,25,,,
1505,Tyler Mills,susanwalker@gmail.com,Korea,2021-09-22,6738,432,2024-09-20,7,1448.07,May Books,Furniture,211,,,
1505,Tyler Mills,susanwalker@gmail.com,Korea,2021-09-22,7657,82,2024-08-14,2,461.84,Investment Electronics,Accessories,13,,,
1505,Tyler Mills,susanwalker@gmail.com,Korea,2021-09-22,8002,264,2024-07-05,7,11.57,Store Clothing,Books,358,,,
1506,Jose Jackson,diazdavid@hamilton-owen.biz,Honduras,2024-04-20,3532,313,2024-09-25,2,1357.95,Three Books,Clothing,294,,,
1506,Jose Jackson,diazdavid@hamilton-owen.biz,Honduras,2024-04-20,4299,448,2024-08-17,3,705.75,Reduce Books,Books,31,,,
1506,Jose Jackson,diazdavid@hamilton-owen.biz,Honduras,2024-04-20,5558,469,2024-05-03,2,539.01,Film Books,Accessories,183,,,
1506,Jose Jackson,diazdavid@hamilton-owen.biz,Honduras,2024-04-20,6457,181,2024-07-28,1,1041.64,Land Accessories,Accessories,400,,,
1506,Jose Jackson,diazdavid@hamilton-owen.biz,Honduras,2024-04-20,6913,195,2024-06-04,3,463.38,Value Furniture,Electronics,138,,,
1507,Samantha Serrano,jennifer20@yahoo.com,Malta,2023-05-13,864,459,2024-07-13,7,519.08,Son Electronics,Books,394,,,
1508,Meghan Benitez,diana35@yahoo.com,Svalbard & Jan Mayen Islands,2024-07-16,233,226,2024-05-26,1,440.47,Type Furniture,Accessories,75,,,
1508,Meghan Benitez,diana35@yahoo.com,Svalbard & Jan Mayen Islands,2024-07-16,2562,344,2024-06-08,10,1038.11,Part Books,Books,222,,,
1508,Meghan Benitez,diana35@yahoo.com,Svalbard & Jan Mayen Islands,2024-07-16,4213,45,2024-05-25,3,587.22,Race Accessories,Electronics,255,,,
1508,Meghan Benitez,diana35@yahoo.com,Svalbard & Jan Mayen Islands,2024-07-16,6983,151,2024-03-05,4,32.81,Clear Furniture,Electronics,165,,,
1509,Janet Gomez,tonycastro@yahoo.com,United States of America,2024-08-08,8550,481,2024-02-14,4,909.25,Collection Furniture,Books,445,,,
1510,Denise Jefferson,qluna@yahoo.com,Falkland Islands (Malvinas),2023-05-27,900,369,2024-07-08,1,1349.33,Will Furniture,Furniture,121,,,
1510,Denise Jefferson,qluna@yahoo.com,Falkland Islands (Malvinas),2023-05-27,1181,437,2024-04-05,9,348.02,Stock Clothing,Accessories,78,,,
1510,Denise Jefferson,qluna@yahoo.com,Falkland Islands (Malvinas),2023-05-27,5171,78,2024-01-10,2,1326.15,Capital Electronics,Electronics,134,,,
1510,Denise Jefferson,qluna@yahoo.com,Falkland Islands (Malvinas),2023-05-27,5492,63,2024-10-22,4,1433.22,Full Clothing,Books,307,,,
1510,Denise Jefferson,qluna@yahoo.com,Falkland Islands (Malvinas),2023-05-27,6271,355,2024-07-21,5,1033.14,Have Clothing,Accessories,256,,,
1511,Samuel Harrison,aholmes@elliott.com,Colombia,2023-10-06,7182,118,2024-04-15,7,298.26,Catch Books,Furniture,172,,,
1511,Samuel Harrison,aholmes@elliott.com,Colombia,2023-10-06,8230,85,2024-05-18,2,323.36,Less Books,Books,369,,,
1512,Amy Frederick,zmorse@gmail.com,Saint Kitts and Nevis,2023-06-14,453,447,2024-06-22,5,1454.6,Exactly Clothing,Books,200,,,
1512,Amy Frederick,zmorse@gmail.com,Saint Kitts and Nevis,2023-06-14,1242,30,2024-10-23,8,40.18,Central Furniture,Furniture,305,,,
1513,Thomas Leon,alexis98@gmail.com,Mali,2023-03-14,3094,444,2024-10-15,6,1029.53,End Clothing,Furniture,335,,,
1513,Thomas Leon,alexis98@gmail.com,Mali,2023-03-14,4067,76,2024-08-21,8,1383.84,Chair Electronics,Furniture,289,,,
1514,Yvonne Gray,edward17@gmail.com,Saint Helena,2021-04-17,39,65,2024-02-16,9,873.23,Beat Electronics,Accessories,111,,,
1514,Yvonne Gray,edward17@gmail.com,Saint Helena,2021-04-17,1432,345,2024-03-16,8,1323.8,Hospital Accessories,Furniture,14,,,
1514,Yvonne Gray,edward17@gmail.com,Saint Helena,2021-04-17,2111,230,2024-09-04,10,256.43,Avoid Accessories,Electronics,193,,,
1514,Yvonne Gray,edward17@gmail.com,Saint Helena,2021-04-17,3134,157,2024-03-04,6,725.53,Community Books,Accessories,172,,,
1514,Yvonne Gray,edward17@gmail.com,Saint Helena,2021-04-17,5814,237,2024-07-17,3,13.48,Song Accessories,Furniture,388,,,
1514,Yvonne Gray,edward17@gmail.com,Saint Helena,2021-04-17,5983,465,2024-07-05,7,64.52,Identify Furniture,Furniture,358,,,
1515,Jessica Massey MD,lyonsmartin@taylor.com,Hungary,2020-04-18,1835,4,2024-03-05,7,648.98,Process Clothing,Furniture,157,,,
1515,Jessica Massey MD,lyonsmartin@taylor.com,Hungary,2020-04-18,3779,282,2024-02-26,2,360.12,Offer Accessories,Books,137,,,
1515,Jessica Massey MD,lyonsmartin@taylor.com,Hungary,2020-04-18,7272,224,2024-05-25,4,590.26,Inside Clothing,Electronics,307,,,
1516,Ryan Miller,nicholaspatel@hotmail.com,Georgia,2021-06-29,4172,163,2024-05-28,3,1114.36,Whole Electronics,Electronics,198,,,
1516,Ryan Miller,nicholaspatel@hotmail.com,Georgia,2021-06-29,6748,73,2024-01-31,9,1361.32,Between Books,Accessories,472,,,
1516,Ryan Miller,nicholaspatel@hotmail.com,Georgia,2021-06-29,6814,466,2024-05-07,5,529.55,Administration Accessories,Clothing,53,,,
1516,Ryan Miller,nicholaspatel@hotmail.com,Georgia,2021-06-29,7018,247,2024-02-04,5,1344.29,Serious Furniture,Clothing,58,,,
1517,Miranda Smith,john74@williamson.net,Guernsey,2022-08-18,3200,480,2024-09-03,8,948.28,Worry Clothing,Books,83,,,
1517,Miranda Smith,john74@williamson.net,Guernsey,2022-08-18,7007,40,2024-08-13,7,399.76,Participant Accessories,Furniture,55,,,
1517,Miranda Smith,john74@williamson.net,Guernsey,2022-08-18,7122,192,2024-09-29,3,504.09,Say Electronics,Books,65,,,
1518,Jonathan Berger,ambercline@yahoo.com,Kuwait,2020-11-28,8438,110,2024-08-18,1,112.41,Local Furniture,Furniture,206,,,
1519,Martha Roberts,christopher76@gmail.com,Svalbard & Jan Mayen Islands,2020-02-14,783,332,2024-03-16,9,109.85,Use Electronics,Electronics,180,,,
1520,Brandon Cox,calebstone@rodriguez.biz,Gabon,2022-06-18,4529,453,2024-01-24,2,325.76,Tree Clothing,Clothing,405,,,
1520,Brandon Cox,calebstone@rodriguez.biz,Gabon,2022-06-18,5231,488,2024-06-09,9,1192.43,Majority Books,Electronics,248,,,
1520,Brandon Cox,calebstone@rodriguez.biz,Gabon,2022-06-18,6613,193,2024-01-05,8,230.52,Increase Books,Furniture,440,,,
1520,Brandon Cox,calebstone@rodriguez.biz,Gabon,2022-06-18,7197,343,2024-03-08,3,401.81,Do Electronics,Electronics,163,,,
1521,Daniel Hill,yangandrew@moore.com,Bolivia,2022-02-08,1366,15,2024-02-27,5,1265.06,Use Furniture,Clothing,295,,,
1521,Daniel Hill,yangandrew@moore.com,Bolivia,2022-02-08,2200,352,2024-10-19,10,1197.72,Country Books,Clothing,471,,,
1521,Daniel Hill,yangandrew@moore.com,Bolivia,2022-02-08,2535,41,2024-06-30,2,240.67,Truth Books,Electronics,212,,,
1521,Daniel Hill,yangandrew@moore.com,Bolivia,2022-02-08,5281,399,2024-05-01,8,804.34,Consumer Accessories,Clothing,48,,,
1521,Daniel Hill,yangandrew@moore.com,Bolivia,2022-02-08,5580,6,2024-02-15,6,1448.78,This Furniture,Books,164,,,
1521,Daniel Hill,yangandrew@moore.com,Bolivia,2022-02-08,8632,148,2024-04-10,9,1139.5,Generation Accessories,Books,25,,,
1521,Daniel Hill,yangandrew@moore.com,Bolivia,2022-02-08,9314,343,2024-01-22,10,1075.78,Do Electronics,Electronics,163,,,
1522,Rodney Rogers,ale@yahoo.com,Spain,2021-10-24,1811,328,2024-03-01,1,1285.65,Hotel Books,Books,346,,,
1522,Rodney Rogers,ale@yahoo.com,Spain,2021-10-24,3259,207,2024-07-05,1,1305.45,Quality Clothing,Electronics,20,,,
1522,Rodney Rogers,ale@yahoo.com,Spain,2021-10-24,5509,122,2024-02-29,6,271.12,Tell Accessories,Furniture,335,,,
1522,Rodney Rogers,ale@yahoo.com,Spain,2021-10-24,6344,27,2024-02-22,8,1494.33,Bill Books,Clothing,226,,,
1522,Rodney Rogers,ale@yahoo.com,Spain,2021-10-24,8935,23,2024-06-29,8,749.22,Indeed Books,Accessories,483,,,
1523,Karen Martinez,randalllisa@brown.com,Christmas Island,2023-05-13,8104,461,2024-04-24,2,960.83,Sound Electronics,Accessories,48,,,
1523,Karen Martinez,randalllisa@brown.com,Christmas Island,2023-05-13,8506,147,2024-10-03,7,271.44,Impact Books,Books,213,,,
1523,Karen Martinez,randalllisa@brown.com,Christmas Island,2023-05-13,9131,114,2024-09-04,4,886.98,Voice Accessories,Books,208,,,
1524,Phillip Horton,amanda31@gmail.com,Mayotte,2024-06-28,294,232,2024-05-28,10,417.1,Score Electronics,Clothing,457,,,
1524,Phillip Horton,amanda31@gmail.com,Mayotte,2024-06-28,1439,174,2024-06-30,2,569.01,Foreign Accessories,Accessories,441,,,
1524,Phillip Horton,amanda31@gmail.com,Mayotte,2024-06-28,2720,223,2024-10-15,4,1455.65,Western Books,Clothing,323,,,
1524,Phillip Horton,amanda31@gmail.com,Mayotte,2024-06-28,2992,238,2024-04-29,8,1110.55,Field Furniture,Accessories,245,,,
1524,Phillip Horton,amanda31@gmail.com,Mayotte,2024-06-28,7843,8,2024-03-03,9,409.2,Upon Accessories,Books,350,,,
1524,Phillip Horton,amanda31@gmail.com,Mayotte,2024-06-28,8363,271,2024-05-23,6,1469.33,Pm Books,Electronics,12,,,
1524,Phillip Horton,amanda31@gmail.com,Mayotte,2024-06-28,8789,342,2024-02-27,5,1152.68,Since Electronics,Electronics,85,,,
1524,Phillip Horton,amanda31@gmail.com,Mayotte,2024-06-28,8821,75,2024-08-03,2,1313.04,Interesting Books,Books,251,,,
1524,Phillip Horton,amanda31@gmail.com,Mayotte,2024-06-28,9723,188,2024-04-08,7,1198.68,None Furniture,Clothing,279,,,
1525,Suzanne Taylor,natalie42@yahoo.com,Morocco,2024-02-14,3957,490,2024-02-09,6,125.29,Beyond Books,Electronics,91,,,
1525,Suzanne Taylor,natalie42@yahoo.com,Morocco,2024-02-14,4846,182,2024-01-30,1,909.98,Foreign Books,Furniture,473,,,
1525,Suzanne Taylor,natalie42@yahoo.com,Morocco,2024-02-14,6234,214,2024-01-18,10,1341.15,Fund Accessories,Books,282,,,
1526,Bruce Johnson,rebecca18@cox-hunter.biz,Switzerland,2021-04-11,1999,275,2024-09-11,1,845.7,Environmental Electronics,Accessories,334,,,
1526,Bruce Johnson,rebecca18@cox-hunter.biz,Switzerland,2021-04-11,2600,336,2024-08-14,4,1347.48,Far Furniture,Electronics,57,,,
1526,Bruce Johnson,rebecca18@cox-hunter.biz,Switzerland,2021-04-11,9722,235,2024-05-18,2,310.74,Forward Accessories,Books,99,,,
1526,Bruce Johnson,rebecca18@cox-hunter.biz,Switzerland,2021-04-11,9765,41,2024-08-27,9,1495.24,Truth Books,Electronics,212,,,
1527,William Hart,csmith@hotmail.com,Antarctica (the territory South of 60 deg S),2023-06-23,3473,378,2024-04-07,8,1101.78,Financial Electronics,Books,121,,,
1527,William Hart,csmith@hotmail.com,Antarctica (the territory South of 60 deg S),2023-06-23,3940,438,2024-04-06,9,92.07,Economic Electronics,Accessories,186,,,
1527,William Hart,csmith@hotmail.com,Antarctica (the territory South of 60 deg S),2023-06-23,6960,78,2024-09-26,7,1334.76,Capital Electronics,Electronics,134,,,
1527,William Hart,csmith@hotmail.com,Antarctica (the territory South of 60 deg S),2023-06-23,9176,247,2024-07-26,8,1483.94,Serious Furniture,Clothing,58,,,
1528,Debra Russell,tammy95@sanchez-ford.info,Ukraine,2021-05-24,5557,183,2024-04-29,9,853.05,Feel Electronics,Books,58,,,
1528,Debra Russell,tammy95@sanchez-ford.info,Ukraine,2021-05-24,8043,87,2024-07-31,7,731.64,Own Books,Furniture,490,,,
1528,Debra Russell,tammy95@sanchez-ford.info,Ukraine,2021-05-24,8673,348,2024-05-20,4,1370.56,Military Clothing,Books,14,,,
1529,Mark Butler,judith30@hotmail.com,Senegal,2022-03-23,3216,345,2024-04-29,4,111.18,Hospital Accessories,Furniture,14,,,
1531,Kurt Hampton,andrew31@yahoo.com,Turkmenistan,2021-10-08,1336,321,2024-10-01,2,407.83,Can Books,Electronics,249,,,
1531,Kurt Hampton,andrew31@yahoo.com,Turkmenistan,2021-10-08,3627,422,2024-10-13,6,1315.77,Two Electronics,Furniture,34,,,
1531,Kurt Hampton,andrew31@yahoo.com,Turkmenistan,2021-10-08,5455,472,2024-09-15,7,1364.58,Mrs Electronics,Electronics,118,,,
1531,Kurt Hampton,andrew31@yahoo.com,Turkmenistan,2021-10-08,8736,433,2024-04-23,7,770.45,Theory Books,Books,266,,,
1532,Timothy Johnson,martinjessica@levine.com,Benin,2020-09-06,7527,194,2024-06-04,8,1329.56,On Clothing,Books,194,,,
1532,Timothy Johnson,martinjessica@levine.com,Benin,2020-09-06,8462,265,2024-05-05,1,1270.41,Design Books,Furniture,308,,,
1533,Lisa Oneal,jennifer70@hotmail.com,Northern Mariana Islands,2020-08-03,8469,145,2024-04-10,9,592.04,Answer Books,Books,67,,,
1534,Mrs. Meghan Hurst MD,hogananthony@hanson.biz,Marshall Islands,2020-10-27,692,89,2024-03-07,8,1212.52,War Clothing,Accessories,294,,,
1534,Mrs. Meghan Hurst MD,hogananthony@hanson.biz,Marshall Islands,2020-10-27,4855,105,2024-04-28,5,1254.23,Help Books,Accessories,338,,,
1534,Mrs. Meghan Hurst MD,hogananthony@hanson.biz,Marshall Islands,2020-10-27,5018,178,2024-07-28,7,554.61,Present Clothing,Furniture,152,,,
1534,Mrs. Meghan Hurst MD,hogananthony@hanson.biz,Marshall Islands,2020-10-27,6090,492,2024-03-01,8,978.89,Hotel Accessories,Books,469,,,
1536,Emily Willis,whitakerjason@hotmail.com,Azerbaijan,2023-05-23,2063,462,2024-07-29,9,684.73,Which Books,Furniture,270,,,
1536,Emily Willis,whitakerjason@hotmail.com,Azerbaijan,2023-05-23,2325,135,2024-06-26,10,178.03,Point Clothing,Electronics,183,,,
1536,Emily Willis,whitakerjason@hotmail.com,Azerbaijan,2023-05-23,7232,166,2024-07-19,10,1243.96,Certain Accessories,Electronics,53,,,
1536,Emily Willis,whitakerjason@hotmail.com,Azerbaijan,2023-05-23,7782,387,2024-03-18,2,1417.69,With Clothing,Electronics,143,,,
1537,Sabrina Thompson,michaelsimmons@hotmail.com,Saint Vincent and the Grenadines,2023-07-08,4159,452,2024-02-15,8,960.58,Far Books,Books,253,,,
1537,Sabrina Thompson,michaelsimmons@hotmail.com,Saint Vincent and the Grenadines,2023-07-08,4167,185,2024-06-05,8,807.61,Possible Accessories,Electronics,166,,,
1537,Sabrina Thompson,michaelsimmons@hotmail.com,Saint Vincent and the Grenadines,2023-07-08,4466,126,2024-04-12,1,1219.91,Trip Clothing,Clothing,76,,,
1537,Sabrina Thompson,michaelsimmons@hotmail.com,Saint Vincent and the Grenadines,2023-07-08,9930,191,2024-07-22,5,380.27,That Electronics,Books,313,,,
1538,Candice Martinez,trevor10@hotmail.com,Swaziland,2021-08-21,240,416,2024-10-23,4,643.87,Less Accessories,Books,222,,,
1538,Candice Martinez,trevor10@hotmail.com,Swaziland,2021-08-21,5549,396,2024-06-09,9,1441.2,Citizen Accessories,Clothing,96,,,
1538,Candice Martinez,trevor10@hotmail.com,Swaziland,2021-08-21,5801,53,2024-06-15,5,1267.51,Mother Accessories,Electronics,78,,,
1538,Candice Martinez,trevor10@hotmail.com,Swaziland,2021-08-21,5858,425,2024-06-29,8,330.6,First Clothing,Clothing,277,,,
1538,Candice Martinez,trevor10@hotmail.com,Swaziland,2021-08-21,6856,318,2024-07-16,5,1065.51,Soon Electronics,Clothing,63,,,
1539,Robert Shaw,rwright@yahoo.com,Solomon Islands,2022-03-03,1576,172,2024-09-27,5,1171.74,Their Books,Furniture,129,,,
1539,Robert Shaw,rwright@yahoo.com,Solomon Islands,2022-03-03,5170,393,2024-05-06,4,757.72,Brother Electronics,Electronics,89,,,
1539,Robert Shaw,rwright@yahoo.com,Solomon Islands,2022-03-03,8599,311,2024-08-02,5,807.28,Future Clothing,Clothing,238,,,
1539,Robert Shaw,rwright@yahoo.com,Solomon Islands,2022-03-03,9463,350,2024-10-13,1,484.72,Type Books,Books,201,,,
1540,Jessica Sullivan,uallen@wilson.com,Saint Pierre and Miquelon,2021-12-09,3956,31,2024-02-09,1,1137.57,Game Accessories,Accessories,100,,,
1540,Jessica Sullivan,uallen@wilson.com,Saint Pierre and Miquelon,2021-12-09,7128,66,2024-04-03,6,35.13,Until Clothing,Electronics,127,,,
1541,Ashley Matthews,charles54@gmail.com,Togo,2021-06-25,1054,423,2024-10-24,8,1364.53,Raise Books,Books,27,,,
