customer_id,customer_name,email,country,registration_date,product_id,product_name,category,stock,order_id,order_date,quantity,price,review_id,rating,review_date
1292,David Lang,ybarnett@hotmail.com,Solomon Islands,2024-04-19,303,Local Furniture,Clothing,466,6068,2024-08-28,10,1456.28,,,
1550,Melissa Ramirez,tiffanyhoward@hotmail.com,Sweden,2021-05-22,303,Local Furniture,Clothing,466,7057,2024-08-13,3,697.49,,,
482,Robert Hill,gdaniels@carroll-johnston.org,Saint Lucia,2023-05-06,303,Local Furniture,Clothing,466,7068,2024-05-30,6,437.44,,,
1414,Abigail Johnson,jeffrey19@mcdonald.info,Belgium,2021-06-18,303,Local Furniture,Clothing,466,7737,2024-01-19,9,918.27,,,
142,Melissa Rice,isherman@yahoo.com,Andorra,2021-03-24,303,Local Furniture,Clothing,466,7914,2024-03-23,8,711.13,,,
1370,Brad Mcdaniel,maria12@clark.com,Barbados,2022-08-23,303,Local Furniture,Clothing,466,8050,2024-05-28,10,949.88,,,
2482,Kelly Smith,brandonguzman@yahoo.com,Rwanda,2020-03-19,303,Local Furniture,Clothing,466,9143,2024-09-11,3,1403.2,,,
487,Austin Wagner,tmoore@gmail.com,Saint Helena,2020-04-17,303,Local Furniture,Clothing,466,9341,2024-06-01,1,1427.14,,,
1157,Luis Harris,tanya07@english.com,Comoros,2023-11-24,303,Local Furniture,Clothing,466,9659,2024-01-27,10,1229.74,,,
2774,Robert Frost,gprice@gmail.com,Switzerland,2024-03-28,303,Local Furniture,Clothing,466,9923,2024-02-04,4,910.69,,,
2612,Joshua Simpson,amandaking@yahoo.com,Japan,2022-06-12,304,Body Clothing,Accessories,133,765,2024-06-19,8,309.05,,,
265,Kent Williams,barbara34@guerra.biz,Peru,2021-08-22,304,Body Clothing,Accessories,133,789,2024-06-26,3,1032.32,,,
1327,Sally Hernandez,iwatkins@yahoo.com,Kiribati,2023-11-23,304,Body Clothing,Accessories,133,2667,2024-08-10,5,994.33,,,
1364,Karla Kelly,laurafernandez@parker.com,Armenia,2022-12-16,304,Body Clothing,Accessories,133,3960,2024-08-11,8,131.18,,,
1494,Elizabeth Adams,robinsonhannah@orozco.com,Japan,2020-03-07,304,Body Clothing,Accessories,133,4284,2024-04-09,2,45.06,,,
1460,Samuel Stephenson,hrangel@gmail.com,Portugal,2021-12-05,304,Body Clothing,Accessories,133,4520,2024-09-25,7,1275.86,,,
833,Timothy Hardy,collinsscott@white-hill.com,Syrian Arab Republic,2020-01-04,304,Body Clothing,Accessories,133,4640,2024-06-06,1,678.78,,,
2669,Cheryl Lopez,ethanlamb@cox.com,Monaco,2021-06-03,304,Body Clothing,Accessories,133,6116,2024-04-11,8,1332.33,,,
2848,Douglas Mitchell,wpeterson@holland-jennings.com,Kenya,2023-03-24,304,Body Clothing,Accessories,133,6468,2024-05-18,9,770.04,,,
1074,David Proctor,barronryan@mullen.com,Luxembourg,2024-09-17,304,Body Clothing,Accessories,133,6658,2024-04-26,3,901.27,,,
2153,Scott Stewart,scott09@phillips.org,Sweden,2023-12-30,304,Body Clothing,Accessories,133,6949,2024-03-19,6,1132.75,,,
2615,Russell Morrow,waltonjason@price.com,Nicaragua,2021-10-24,304,Body Clothing,Accessories,133,7434,2024-03-10,6,195.11,,,
2331,Andrea Gill,brittney96@yahoo.com,Cyprus,2022-05-27,304,Body Clothing,Accessories,133,7652,2024-04-03,5,82.46,,,
2671,Melissa Jones,cindy61@joseph.com,Uruguay,2021-04-17,304,Body Clothing,Accessories,133,8448,2024-03-22,7,295.59,,,
279,Corey Johnson,pbrown@yahoo.com,Palestinian Territory,2022-01-06,304,Body Clothing,Accessories,133,8517,2024-06-12,3,854.65,,,
1667,Stephen Robertson,nlarson@hotmail.com,Bermuda,2021-01-21,304,Body Clothing,Accessories,133,8667,2024-08-16,1,1231.75,,,
1390,Darrell Hansen,cheryl59@phillips.com,Nepal,2021-04-04,304,Body Clothing,Accessories,133,8851,2024-07-07,4,152.84,,,
2439,Richard Adams DDS,scott07@moore-cook.net,Sri Lanka,2020-02-07,304,Body Clothing,Accessories,133,9015,2024-09-18,3,951.53,,,
2346,Kevin Webb,rkim@bolton.com,Costa Rica,2024-05-07,304,Body Clothing,Accessories,133,9184,2024-03-14,1,696.44,,,
2924,Thomas Smith,hoganmary@jordan-deleon.net,Oman,2023-11-19,304,Body Clothing,Accessories,133,9344,2024-06-26,6,207.3,,,
366,Nicole Tapia,wilsonjacob@yahoo.com,Malaysia,2024-09-16,304,Body Clothing,Accessories,133,9520,2024-05-31,2,595.37,,,
1201,Christine Pitts,liunathan@daniel-cook.biz,Tajikistan,2024-05-07,305,That Furniture,Clothing,71,195,2024-06-22,1,510.95,,,
791,Rebecca Rocha,reneekidd@yahoo.com,Antigua and Barbuda,2022-08-15,305,That Furniture,Clothing,71,406,2024-10-12,5,605.86,,,
1019,Stephen Rodriguez,jberger@yahoo.com,France,2021-05-02,305,That Furniture,Clothing,71,657,2024-10-21,8,824.93,,,
2277,Kevin Peterson,michele56@wallace.biz,Andorra,2023-09-04,305,That Furniture,Clothing,71,847,2024-02-25,9,1358.62,,,
608,Matthew Ramos MD,qweber@brown-wheeler.net,Saint Kitts and Nevis,2021-04-17,305,That Furniture,Clothing,71,895,2024-06-02,4,1213.37,,,
1152,Daniel Webster,evansjoshua@yahoo.com,Luxembourg,2023-03-27,305,That Furniture,Clothing,71,1789,2024-03-17,3,1027.88,,,
2472,Rachel Burton,hillsteven@wilson-thompson.com,French Guiana,2023-09-11,305,That Furniture,Clothing,71,2401,2024-01-04,3,1160.77,,,
743,Sandra Williams,ggoodman@schmidt-miller.com,Cayman Islands,2023-11-30,305,That Furniture,Clothing,71,3351,2024-08-05,2,1153.63,,,
1632,Carl Smith,patrickcunningham@hogan.com,San Marino,2022-07-05,305,That Furniture,Clothing,71,4135,2024-06-04,5,294.04,,,
2665,Mark Glenn,marquezshelby@franco-horne.biz,Puerto Rico,2023-09-21,305,That Furniture,Clothing,71,4656,2024-07-22,7,1095.51,,,
1114,Thomas Koch,frazierjoshua@yahoo.com,Palau,2022-03-30,305,That Furniture,Clothing,71,5054,2024-09-06,2,355.43,,,
124,Kenneth Peterson,rschmidt@yahoo.com,Turkey,2022-08-06,305,That Furniture,Clothing,71,6078,2024-03-05,2,1285.0,,,
407,Mark Carpenter,ellisjohn@benson-cunningham.biz,Montenegro,2020-08-19,305,That Furniture,Clothing,71,8370,2024-09-22,6,743.46,,,
1883,Andrew Morrow,christian39@young.net,Northern Mariana Islands,2024-07-15,305,That Furniture,Clothing,71,8930,2024-05-18,4,835.81,,,
2006,Suzanne Terry,amy99@lee.com,China,2020-02-29,305,That Furniture,Clothing,71,9667,2024-04-26,9,567.04,,,
2538,Christopher Bender,tiffanyphillips@hotmail.com,Western Sahara,2024-05-30,306,Will Accessories,Electronics,126,633,2024-08-09,4,1012.31,,,
2877,Christopher Melton PhD,justin26@gmail.com,Yemen,2020-02-06,306,Will Accessories,Electronics,126,992,2024-02-04,1,1096.69,,,
2809,Kristin Knight,clementsheather@hanson-young.info,Qatar,2024-04-09,306,Will Accessories,Electronics,126,1401,2024-07-10,1,1082.55,,,
1035,Wayne Olson,richardsonmichael@henderson.com,Uzbekistan,2022-08-20,306,Will Accessories,Electronics,126,1984,2024-03-03,5,789.07,,,
1593,Richard Buchanan,tcollier@hotmail.com,Botswana,2024-07-05,306,Will Accessories,Electronics,126,2488,2024-07-25,7,880.38,,,
773,Cindy Moore,marissa32@brown-torres.com,Cape Verde,2024-08-12,306,Will Accessories,Electronics,126,3537,2024-02-22,8,949.69,,,
1573,Robin Chandler,qthompson@reyes-wallace.com,Spain,2023-06-17,306,Will Accessories,Electronics,126,4383,2024-01-12,7,95.48,,,
980,Olivia Marshall,williamswanda@yahoo.com,Ireland,2020-02-22,306,Will Accessories,Electronics,126,4932,2024-08-05,1,110.22,,,
2886,Bradley Carter,bwilliams@yahoo.com,Belize,2024-07-02,306,Will Accessories,Electronics,126,5210,2024-07-06,7,563.21,,,
562,Mark Hopkins,therman@gmail.com,Hungary,2023-01-12,306,Will Accessories,Electronics,126,5428,2024-03-23,9,896.48,,,
2514,Oscar Hayes,loretta48@gmail.com,Yemen,2022-07-13,306,Will Accessories,Electronics,126,6347,2024-08-13,6,690.1,,,
1840,Charles Johnson,dean01@hotmail.com,Kuwait,2022-12-12,306,Will Accessories,Electronics,126,6664,2024-05-18,9,471.17,,,
1928,Julie Poole,jamesrobinson@hotmail.com,El Salvador,2020-01-16,306,Will Accessories,Electronics,126,7404,2024-04-30,10,15.02,,,
899,Audrey Morris,deniseroberson@hotmail.com,American Samoa,2022-04-03,306,Will Accessories,Electronics,126,8055,2024-07-08,7,77.1,,,
2175,Patricia Mitchell,akeller@yahoo.com,Colombia,2023-10-05,306,Will Accessories,Electronics,126,8189,2024-03-25,3,291.49,,,
2789,Scott Smith,christopheroliver@yahoo.com,Sri Lanka,2020-07-26,306,Will Accessories,Electronics,126,8653,2024-05-05,1,606.57,,,
358,Allison Stevenson,kturner@leonard-hayes.biz,Northern Mariana Islands,2022-08-10,306,Will Accessories,Electronics,126,9555,2024-10-12,1,347.38,,,
2498,Richard Stuart,michaelflores@smith.com,Guinea-Bissau,2023-03-01,306,Will Accessories,Electronics,126,9652,2024-02-01,5,92.52,,,
1064,Tony Hopkins,sydney49@torres.biz,Qatar,2024-03-09,307,Find Electronics,Clothing,79,134,2024-01-22,3,1275.28,,,
1979,Jason Duncan,matthewperez@hotmail.com,Wallis and Futuna,2021-05-20,307,Find Electronics,Clothing,79,1225,2024-07-18,7,609.49,,,
1310,Megan Huffman,dawn90@smith-ortiz.org,Hungary,2022-07-25,307,Find Electronics,Clothing,79,2457,2024-09-09,6,585.91,,,
1572,Richard Jefferson,zachary37@hotmail.com,Morocco,2021-12-03,307,Find Electronics,Clothing,79,2793,2024-09-06,8,1262.2,,,
1029,Stuart Gutierrez,whitejennifer@matthews-sanford.com,Iraq,2024-07-08,307,Find Electronics,Clothing,79,3739,2024-10-07,1,387.38,,,
409,Belinda Davidson,andrew87@phillips.net,Mexico,2020-11-06,307,Find Electronics,Clothing,79,4043,2024-03-03,4,491.57,,,
404,Brian Johnson,alexis41@green-mccoy.info,Cayman Islands,2021-06-16,307,Find Electronics,Clothing,79,4507,2024-10-24,3,136.31,,,
1456,Chad Hogan,timothymiller@hotmail.com,Cape Verde,2021-01-02,307,Find Electronics,Clothing,79,4535,2024-05-09,10,1005.22,,,
203,Christopher Nielsen,michelleenglish@anderson.net,Guam,2021-04-26,307,Find Electronics,Clothing,79,5474,2024-04-16,1,172.16,,,
2851,Pamela Jordan,erica84@harrington.info,Peru,2023-01-09,307,Find Electronics,Clothing,79,5834,2024-04-05,1,1378.85,,,
1273,Christina Ward,michael63@allen.net,Pitcairn Islands,2024-05-03,307,Find Electronics,Clothing,79,6997,2024-08-04,5,791.54,,,
493,Joseph Moore,shelbyvasquez@hotmail.com,Aruba,2024-04-10,307,Find Electronics,Clothing,79,7566,2024-01-18,7,687.42,,,
1716,Stephanie Gutierrez,charlesbrown@yahoo.com,Netherlands Antilles,2020-09-07,307,Find Electronics,Clothing,79,8468,2024-01-30,4,1376.39,,,
1958,Carolyn Garcia,danny68@hotmail.com,Bahamas,2024-05-13,307,Find Electronics,Clothing,79,8976,2024-04-29,3,698.6,,,
1852,James Wilson,alexagarcia@meyers.com,Tokelau,2023-02-23,307,Find Electronics,Clothing,79,9274,2024-09-22,9,1483.49,,,
1376,Shawn Stein,ryanrodriguez@larson-roman.biz,Swaziland,2024-05-23,307,Find Electronics,Clothing,79,9469,2024-08-10,8,438.72,,,
574,Daniel Fischer,christinavasquez@jacobs.info,Heard Island and McDonald Islands,2022-01-26,308,Community Books,Accessories,34,335,2024-07-10,8,349.02,,,
170,Tracy Lawrence,salinasleah@steele.com,Italy,2020-01-23,308,Community Books,Accessories,34,1153,2024-07-26,4,561.23,,,
1887,Gloria Hunt,nathan62@gmail.com,Haiti,2024-04-04,308,Community Books,Accessories,34,1840,2024-09-05,5,487.31,,,
1947,Sabrina Chen,hollyedwards@yahoo.com,Martinique,2023-06-13,308,Community Books,Accessories,34,2083,2024-08-16,10,357.2,,,
234,Michael Gutierrez,jonesdaniel@calderon-ortiz.com,Finland,2021-05-09,308,Community Books,Accessories,34,2953,2024-03-05,8,564.75,,,
2419,Shane Turner,bfoster@parsons-daniel.com,Uganda,2020-06-12,308,Community Books,Accessories,34,3129,2024-01-07,2,842.08,,,
1036,Luke Hobbs,robinsonchristopher@hotmail.com,Gibraltar,2023-10-15,308,Community Books,Accessories,34,3395,2024-04-02,4,713.47,,,
2694,Douglas Cunningham,belljeffrey@hotmail.com,Vanuatu,2022-03-14,308,Community Books,Accessories,34,3823,2024-01-26,3,448.35,,,
1390,Darrell Hansen,cheryl59@phillips.com,Nepal,2021-04-04,308,Community Books,Accessories,34,4146,2024-03-22,3,325.7,,,
2360,Susan Clarke,jonathan51@campbell.com,Syrian Arab Republic,2021-04-04,308,Community Books,Accessories,34,4472,2024-08-23,4,457.69,,,
175,John Gallegos,tjohnson@gmail.com,Mali,2024-03-03,308,Community Books,Accessories,34,5641,2024-06-24,9,651.11,,,
1178,Nicole Massey,rodney78@hotmail.com,Bolivia,2024-06-18,308,Community Books,Accessories,34,5747,2024-02-20,7,815.91,,,
785,Andrew Olson,vwright@phillips.biz,South Georgia and the South Sandwich Islands,2023-06-13,308,Community Books,Accessories,34,6986,2024-10-15,10,407.49,,,
1816,Bryan Bryant,mrosario@yahoo.com,Pitcairn Islands,2021-12-29,308,Community Books,Accessories,34,7342,2024-02-26,3,280.74,,,
1594,Alicia Schneider,michellestout@adams-reyes.com,Swaziland,2020-01-15,308,Community Books,Accessories,34,7647,2024-06-02,8,1474.51,,,
1649,Maria Huerta,calvinodonnell@gmail.com,Iraq,2020-10-17,308,Community Books,Accessories,34,9186,2024-05-02,10,874.09,,,
1271,Gary Mccarty,matthewcurtis@hotmail.com,Poland,2021-05-29,308,Community Books,Accessories,34,9387,2024-04-05,6,106.59,,,
2526,Gary Santiago,qvillanueva@yahoo.com,Seychelles,2023-09-14,308,Community Books,Accessories,34,9858,2024-04-15,8,793.66,,,
2855,Ariel Roberts,angela67@lucas.net,Haiti,2024-09-25,309,Style Electronics,Clothing,386,835,2024-04-23,2,1053.48,,,
782,Brandon Molina,johndavenport@smith.com,American Samoa,2021-06-24,309,Style Electronics,Clothing,386,987,2024-07-12,10,381.31,,,
1369,Mariah Barnes,gregcox@mcbride.com,Yemen,2022-03-10,309,Style Electronics,Clothing,386,1312,2024-07-13,4,469.06,,,
1610,Shawn Allen,rduke@gmail.com,Costa Rica,2022-07-24,309,Style Electronics,Clothing,386,1694,2024-01-02,1,467.16,,,
466,Janet Nelson,claytonmorris@fuentes.com,Belize,2022-01-14,309,Style Electronics,Clothing,386,1936,2024-10-02,10,1457.78,,,
641,Andrew Meyers,kcaldwell@brown-weiss.com,Macao,2023-06-25,309,Style Electronics,Clothing,386,2129,2024-06-26,6,63.6,,,
246,Wendy Miller,thomas29@smith-hughes.com,Norfolk Island,2020-08-18,309,Style Electronics,Clothing,386,2591,2024-03-02,2,682.4,,,
595,Anita Carney,ronald40@werner.com,Yemen,2022-08-31,309,Style Electronics,Clothing,386,2697,2024-01-06,3,543.84,,,
475,Erin Perez,jessica48@yahoo.com,Korea,2022-05-25,309,Style Electronics,Clothing,386,2869,2024-02-10,8,547.84,,,
2318,Rebecca Williams,gallegosteresa@nelson.org,Ukraine,2023-10-30,309,Style Electronics,Clothing,386,3060,2024-07-19,5,106.96,,,
2938,Christopher Decker,kimberlyperez@yahoo.com,Ghana,2020-11-18,309,Style Electronics,Clothing,386,3130,2024-10-05,8,977.92,,,
1690,Bryan Cole,richard42@hotmail.com,Philippines,2023-04-15,309,Style Electronics,Clothing,386,3884,2024-04-03,9,78.82,,,
1074,David Proctor,barronryan@mullen.com,Luxembourg,2024-09-17,309,Style Electronics,Clothing,386,5871,2024-08-03,5,1152.82,,,
2987,Samantha Sherman,evillegas@gmail.com,Antarctica (the territory South of 60 deg S),2020-10-08,309,Style Electronics,Clothing,386,5951,2024-06-25,3,949.11,,,
718,Nicholas Stark,paul94@christensen.com,San Marino,2022-05-30,309,Style Electronics,Clothing,386,6504,2024-02-26,4,660.52,,,
444,Holly Davis,thomas60@hotmail.com,Iraq,2021-05-29,309,Style Electronics,Clothing,386,7426,2024-04-19,8,345.83,,,
2378,Nicole Morales,markwest@hotmail.com,Guadeloupe,2023-07-05,309,Style Electronics,Clothing,386,8927,2024-06-27,1,60.31,,,
2099,John Lewis,steve74@yahoo.com,Mexico,2024-08-12,309,Style Electronics,Clothing,386,9547,2024-10-14,5,1350.41,,,
1890,Daniel Martin,novakangela@yahoo.com,Marshall Islands,2023-01-10,309,Style Electronics,Clothing,386,9744,2024-02-25,6,933.72,,,
621,Kim Murray,david42@hotmail.com,Marshall Islands,2021-01-25,310,White Accessories,Electronics,475,594,2024-10-20,8,995.12,,,
214,Dwayne Reed,riveraandrew@yahoo.com,Antarctica (the territory South of 60 deg S),2024-01-15,310,White Accessories,Electronics,475,1144,2024-07-05,7,1285.71,,,
108,Joshua Williams,jdominguez@gmail.com,Congo,2022-12-15,310,White Accessories,Electronics,475,2000,2024-07-10,2,136.37,,,
2336,Brittany Castillo,isantos@smith.biz,Comoros,2023-06-05,310,White Accessories,Electronics,475,2277,2024-06-25,2,1034.36,,,
2000,Jennifer Lee,johnstewart@thomas.com,Kuwait,2020-09-20,310,White Accessories,Electronics,475,2368,2024-01-16,3,686.24,,,
1600,Stephen Singh,lopezjulie@yahoo.com,Sweden,2022-10-27,310,White Accessories,Electronics,475,2436,2024-02-20,4,1304.15,,,
437,Yolanda Joyce,vblack@rogers-kennedy.com,Bangladesh,2021-03-09,310,White Accessories,Electronics,475,2590,2024-07-12,10,983.77,,,
1192,Steven Luna,robertjennings@wagner.net,Monaco,2022-10-03,310,White Accessories,Electronics,475,2962,2024-08-16,10,913.09,,,
1177,Cynthia Nichols,pmoran@gmail.com,French Polynesia,2021-10-22,310,White Accessories,Electronics,475,3412,2024-08-01,9,1376.6,,,
1919,Samuel Sutton,evanrobinson@blevins.org,Kazakhstan,2020-08-28,310,White Accessories,Electronics,475,4092,2024-02-09,4,996.7,,,
212,Christopher Dudley,carlsteele@yahoo.com,Moldova,2020-10-02,310,White Accessories,Electronics,475,4928,2024-10-04,5,953.41,,,
730,Dawn Powers,hmeyer@ryan.com,Indonesia,2023-12-13,310,White Accessories,Electronics,475,5958,2024-07-02,1,181.54,,,
2508,James Wright,sarahharris@gmail.com,Rwanda,2020-12-19,310,White Accessories,Electronics,475,8081,2024-01-03,1,347.95,,,
697,Richard Vasquez Jr.,littlescott@goodwin.com,Czech Republic,2023-07-06,311,Future Clothing,Clothing,238,1892,2024-05-06,1,114.58,,,
1425,Cody Bridges,helensimmons@yahoo.com,Dominican Republic,2021-04-14,311,Future Clothing,Clothing,238,2372,2024-01-20,2,49.49,,,
2132,Aaron Reyes,christopher11@yahoo.com,Russian Federation,2022-11-24,311,Future Clothing,Clothing,238,2792,2024-09-14,4,1096.34,,,
1332,Joseph Miller,sawyeraaron@hotmail.com,Estonia,2024-02-15,311,Future Clothing,Clothing,238,2860,2024-06-27,2,1175.01,,,
149,Martin Riddle,arthurwilson@dalton.com,Micronesia,2024-09-29,311,Future Clothing,Clothing,238,3042,2024-07-08,10,875.94,,,
310,Elaine Smith,anthonycarroll@gmail.com,Vanuatu,2021-05-09,311,Future Clothing,Clothing,238,3402,2024-03-13,5,841.29,,,
56,Laura Smith,ewilliams@gmail.com,Bahamas,2023-11-30,311,Future Clothing,Clothing,238,4331,2024-05-24,6,458.19,,,
2451,Sharon Thompson,james64@green-moore.com,Panama,2023-04-05,311,Future Clothing,Clothing,238,4368,2024-05-20,7,283.92,,,
341,Cathy Smith,martha93@yahoo.com,United States Minor Outlying Islands,2024-05-30,311,Future Clothing,Clothing,238,4569,2024-10-24,10,254.92,,,
2207,Dylan Duncan,anthonylarson@hobbs.org,Turkmenistan,2022-12-25,311,Future Clothing,Clothing,238,5106,2024-10-05,8,313.63,,,
2174,Jamie Walter,brandycarter@turner.biz,Russian Federation,2023-10-29,311,Future Clothing,Clothing,238,5660,2024-04-12,9,1213.09,,,
830,Jared Green,john34@hotmail.com,Serbia,2020-09-03,311,Future Clothing,Clothing,238,6735,2024-10-02,4,178.81,,,
1243,Ruth Foster,zbradshaw@hotmail.com,Thailand,2021-06-14,311,Future Clothing,Clothing,238,6742,2024-07-18,8,1427.2,,,
637,Angela Miller,adamfarrell@gonzalez-mckinney.net,Nigeria,2022-07-18,311,Future Clothing,Clothing,238,7368,2024-09-11,8,1249.8,,,
1539,Robert Shaw,rwright@yahoo.com,Solomon Islands,2022-03-03,311,Future Clothing,Clothing,238,8599,2024-08-02,5,807.28,,,
1687,Lindsey Olson,mitchellmichael@padilla.com,Turkmenistan,2021-01-06,312,Animal Clothing,Furniture,449,70,2024-08-22,5,1458.15,,,
187,Gina Torres,joshua54@boyd.info,Belgium,2021-12-02,312,Animal Clothing,Furniture,449,1009,2024-08-18,10,752.35,,,
2932,Karen Turner,isaiah97@gmail.com,Luxembourg,2020-02-28,312,Animal Clothing,Furniture,449,1808,2024-04-12,9,1260.15,,,
2380,Brittany Aguilar,logan86@baxter.net,Christmas Island,2020-05-13,312,Animal Clothing,Furniture,449,2525,2024-02-20,2,872.79,,,
1072,Troy Ramirez,kingsteven@gmail.com,Peru,2023-09-25,312,Animal Clothing,Furniture,449,2606,2024-01-30,2,994.97,,,
2107,John Castro,jonathancline@graham.biz,Gibraltar,2023-10-16,312,Animal Clothing,Furniture,449,2933,2024-01-22,5,1393.01,,,
1164,Anthony Brown,yclarke@bishop-medina.com,Angola,2024-05-25,312,Animal Clothing,Furniture,449,5010,2024-07-24,7,90.45,,,
2786,Catherine Reynolds,melissastevens@contreras.net,Central African Republic,2021-10-17,312,Animal Clothing,Furniture,449,5369,2024-10-15,9,875.64,,,
1692,Nicholas Roberts,qalexander@yahoo.com,Denmark,2021-04-30,312,Animal Clothing,Furniture,449,5807,2024-10-25,2,253.41,,,
313,David Anderson,ataylor@barnes-malone.com,Cape Verde,2020-11-23,312,Animal Clothing,Furniture,449,5875,2024-01-06,5,337.8,,,
525,Connor Russo,bensonveronica@gmail.com,New Caledonia,2023-08-15,312,Animal Clothing,Furniture,449,5979,2024-10-19,7,686.7,,,
2955,Matthew Rhodes,bryan59@patterson-harper.com,Ecuador,2024-08-06,312,Animal Clothing,Furniture,449,7369,2024-10-19,4,1004.08,,,
708,Edward Hall,amber31@gmail.com,Guinea,2022-05-26,312,Animal Clothing,Furniture,449,8240,2024-01-23,3,507.25,,,
952,Grace Moss,scottwright@baldwin.com,Norway,2021-10-22,312,Animal Clothing,Furniture,449,9179,2024-02-22,7,391.38,,,
2160,Andrea Adams,dwhite@yahoo.com,Christmas Island,2024-01-28,313,Three Books,Clothing,294,479,2024-01-08,4,342.68,,,
2955,Matthew Rhodes,bryan59@patterson-harper.com,Ecuador,2024-08-06,313,Three Books,Clothing,294,626,2024-03-15,1,1022.83,,,
547,Nicole Thompson,hailey28@pham-davis.com,Japan,2023-02-14,313,Three Books,Clothing,294,1428,2024-08-30,9,526.55,,,
2841,Karen Wood,katherine66@gmail.com,Solomon Islands,2021-07-17,313,Three Books,Clothing,294,2021,2024-05-02,8,1146.74,,,
1833,Dylan Espinoza,daniel00@yahoo.com,Andorra,2021-01-12,313,Three Books,Clothing,294,2194,2024-09-07,8,907.11,,,
1124,Brian Herrera,ericksonmichael@keller-miller.info,Colombia,2021-02-13,313,Three Books,Clothing,294,3004,2024-09-16,9,1242.43,,,
2711,Lauren Robles,davisdanielle@yahoo.com,United States of America,2023-05-05,313,Three Books,Clothing,294,3527,2024-01-06,1,678.95,,,
1506,Jose Jackson,diazdavid@hamilton-owen.biz,Honduras,2024-04-20,313,Three Books,Clothing,294,3532,2024-09-25,2,1357.95,,,
2292,Christine Martin,katiejohnson@yahoo.com,Australia,2024-04-15,313,Three Books,Clothing,294,3769,2024-01-30,8,593.84,,,
1309,Joshua Boyd,joygill@dougherty.com,Falkland Islands (Malvinas),2022-03-06,313,Three Books,Clothing,294,4215,2024-08-21,4,32.38,,,
1419,Nicholas Smith,barbaracobb@jones.info,Guyana,2021-12-23,313,Three Books,Clothing,294,4638,2024-08-27,8,274.03,,,
55,Devon Bates,nmarks@yahoo.com,Nepal,2023-12-09,313,Three Books,Clothing,294,4892,2024-01-04,10,233.76,,,
2799,Jessica Wright,colleensanchez@hotmail.com,Liberia,2023-05-17,313,Three Books,Clothing,294,5148,2024-06-26,6,873.84,,,
1968,Brittney Phillips,hansoncharles@calderon.com,Tokelau,2021-04-08,313,Three Books,Clothing,294,6037,2024-03-17,9,1306.68,,,
1223,Albert Moore,erin81@yahoo.com,Tokelau,2022-11-14,313,Three Books,Clothing,294,6121,2024-05-18,7,326.7,,,
2753,Roberto Mejia,iburns@dunn.com,Kenya,2021-02-12,313,Three Books,Clothing,294,6246,2024-08-11,9,1160.65,,,
2097,Evelyn Fitzgerald,brownnatalie@underwood-richards.com,Heard Island and McDonald Islands,2023-08-31,313,Three Books,Clothing,294,6304,2024-09-14,1,164.4,,,
1673,Tiffany Nichols,tombecker@garza.com,Trinidad and Tobago,2020-02-15,313,Three Books,Clothing,294,6314,2024-10-02,10,238.28,,,
1490,Holly Ward,gscott@gmail.com,Venezuela,2020-01-06,313,Three Books,Clothing,294,6417,2024-03-18,3,964.57,,,
787,Mikayla Franco,snyderjohn@riley.com,Bermuda,2021-01-30,313,Three Books,Clothing,294,7470,2024-05-23,5,1365.9,,,
2112,Autumn Rice,adougherty@hotmail.com,Yemen,2020-01-18,313,Three Books,Clothing,294,8089,2024-07-21,10,502.7,,,
2817,Scott Baxter,linda56@gmail.com,Romania,2022-02-24,313,Three Books,Clothing,294,8312,2024-09-30,4,1397.98,,,
963,Martha Garrett,murphylauren@gmail.com,Costa Rica,2022-10-15,313,Three Books,Clothing,294,8453,2024-10-22,1,1249.35,,,
2779,Kelly Pacheco,jared94@gmail.com,Hong Kong,2023-02-27,313,Three Books,Clothing,294,8678,2024-01-01,9,1136.06,,,
2713,Julie Olsen,gtorres@oneal.com,Micronesia,2024-02-23,313,Three Books,Clothing,294,8724,2024-10-21,4,273.51,,,
863,Mark Anderson,tylerfoster@hotmail.com,Bolivia,2023-03-18,313,Three Books,Clothing,294,8921,2024-03-21,2,1004.5,,,
820,Christine Fisher,melanieford@gmail.com,Saint Martin,2021-02-21,313,Three Books,Clothing,294,9061,2024-08-05,10,460.78,,,
1945,Gwendolyn Berry,alexandramorrison@park.info,Bangladesh,2023-03-01,314,Mean Electronics,Furniture,24,1344,2024-03-03,2,1300.26,,,
2349,Michael Rivers,lauralee@vasquez.info,Armenia,2024-04-03,314,Mean Electronics,Furniture,24,1882,2024-01-14,3,58.59,,,
251,Matthew Tucker,vtaylor@williams.info,Svalbard & Jan Mayen Islands,2020-05-16,314,Mean Electronics,Furniture,24,2296,2024-06-29,8,689.19,,,
2138,Robert Williams,bbenton@hotmail.com,Indonesia,2021-08-28,314,Mean Electronics,Furniture,24,2531,2024-02-05,3,70.69,,,
283,Benjamin Miller,wheelermary@yahoo.com,Liechtenstein,2023-01-03,314,Mean Electronics,Furniture,24,4116,2024-05-19,8,697.83,,,
63,Scott Bauer,edwardskathleen@hotmail.com,Philippines,2020-05-24,314,Mean Electronics,Furniture,24,5773,2024-08-26,4,1039.41,,,
1136,Sandra Sanchez,davidmcclain@hotmail.com,Northern Mariana Islands,2024-09-04,314,Mean Electronics,Furniture,24,7493,2024-05-06,1,992.92,,,
